Time (s);FP1;FP2;F3;F4;F7;F8;Sampling Rate
6.8607421875e+001;-4.5571763252e-008;3.4985843111e-009;-5.3975842462e-008;-2.1126869143e-008;-5.1109498855e-008;-6.9409253456e-008;
6.8611328125e+001;-4.5569954921e-008;3.4928175907e-009;-5.3965134583e-008;-2.1118419014e-008;-5.1105409682e-008;-6.9401252745e-008;
6.8615234375e+001;-4.5585732522e-008;3.4949410033e-009;-5.3958832069e-008;-2.1126220773e-008;-5.1105853771e-008;-6.9401586700e-008;
6.8619140625e+001;-4.5564075180e-008;3.5076144211e-009;-5.3945129252e-008;-2.1108540693e-008;-5.1108514754e-008;-6.9390139856e-008;
6.8623046875e+001;-4.5576012297e-008;3.4819322980e-009;-5.3989410276e-008;-2.1144973772e-008;-5.1121098466e-008;-6.9432900318e-008;
6.8627929688e+001;-4.5552855710e-008;3.4734164434e-009;-5.3976155101e-008;-2.1148705898e-008;-5.1111086918e-008;-6.9424650917e-008;
6.8631835938e+001;-4.5547132288e-008;3.5105203189e-009;-5.3950873991e-008;-2.1130109218e-008;-5.1076685992e-008;-6.9396932645e-008;
6.8635742188e+001;-4.5553392169e-008;3.5306368940e-009;-5.3942873279e-008;-2.1112272819e-008;-5.1036675330e-008;-6.9368034872e-008;
6.8639648438e+001;-4.5561506568e-008;3.5228808759e-009;-5.3956572543e-008;-2.1100202474e-008;-5.1074987795e-008;-6.9358286225e-008;
6.8643554688e+001;-4.5600845766e-008;3.5025853329e-009;-5.3970008906e-008;-2.1124231253e-008;-5.1091593178e-008;-6.9389294310e-008;
6.8647460938e+001;-4.5628315348e-008;3.5001490595e-009;-5.3971639602e-008;-2.1132366967e-008;-5.1090790265e-008;-6.9383546020e-008;
6.8651367188e+001;-4.5597111864e-008;3.5269935861e-009;-5.3969827718e-008;-2.1110842852e-008;-5.1082945873e-008;-6.9356168808e-008;
6.8655273438e+001;-4.5604352295e-008;3.5353531214e-009;-5.3980265591e-008;-2.1135273087e-008;-5.1077268637e-008;-6.9378380374e-008;
6.8659179688e+001;-4.5634639179e-008;3.5320002478e-009;-5.3978904901e-008;-2.1116116855e-008;-5.1070404794e-008;-6.9375118983e-008;
6.8663085938e+001;-4.5650555336e-008;3.5371412466e-009;-5.3984379633e-008;-2.1130311723e-008;-5.1078249186e-008;-6.9345368559e-008;
6.8667968750e+001;-4.5656587844e-008;3.5423715072e-009;-5.3989722915e-008;-2.1122197325e-008;-5.1085113029e-008;-6.9341503206e-008;
6.8671875000e+001;-4.5652232217e-008;3.5247136321e-009;-5.3991243476e-008;-2.1127293692e-008;-5.1085560671e-008;-6.9350960530e-008;
6.8675781250e+001;-4.5654488190e-008;3.5098497442e-009;-5.3997165850e-008;-2.1159346275e-008;-5.1080487395e-008;-6.9375658995e-008;
6.8679687500e+001;-4.5671253446e-008;3.5130012233e-009;-5.3982056158e-008;-2.1160596830e-008;-5.1055451422e-008;-6.9357795951e-008;
6.8683593750e+001;-4.5592617681e-008;3.5532792264e-009;-5.3964733127e-008;-2.1111087989e-008;-5.1029122261e-008;-6.9325480467e-008;
6.8687500000e+001;-4.5600195619e-008;3.5546201538e-009;-5.3959212210e-008;-2.1113502058e-008;-5.1023778980e-008;-6.9319462170e-008;
6.8691406250e+001;-4.5624425127e-008;3.5474900795e-009;-5.3967458058e-008;-2.1123225835e-008;-5.1037257975e-008;-6.9327825258e-008;
6.8695312500e+001;-4.5630727641e-008;3.5427067946e-009;-5.3954405388e-008;-2.1132077421e-008;-5.1028091974e-008;-6.9331022701e-008;
6.8699218750e+001;-4.5635264456e-008;3.5295415479e-009;-5.3965067082e-008;-2.1165559971e-008;-5.1042086113e-008;-6.9371253630e-008;
6.8703125000e+001;-4.5589892750e-008;3.5765248541e-009;-5.3944706480e-008;-2.1123202743e-008;-5.1045169869e-008;-6.9323377261e-008;
6.8707031250e+001;-4.5623018252e-008;3.5749379013e-009;-5.3963994162e-008;-2.1114061610e-008;-5.1066649576e-008;-6.9320826412e-008;
6.8711914063e+001;-4.5636696200e-008;3.5540390630e-009;-5.3961716873e-008;-2.1143877760e-008;-5.1044096949e-008;-6.9338597086e-008;
6.8715820313e+001;-4.5596774356e-008;3.5563190171e-009;-5.3946873635e-008;-2.1138625073e-008;-5.1034909632e-008;-6.9348637055e-008;
6.8719726563e+001;-4.5606743271e-008;3.5630691730e-009;-5.3945690581e-008;-2.1115223348e-008;-5.1047560845e-008;-6.9321316687e-008;
6.8723632813e+001;-4.5617696287e-008;3.5931100317e-009;-5.3957133872e-008;-2.1116296267e-008;-5.1045660143e-008;-6.9315511553e-008;
6.8727539063e+001;-4.5580659247e-008;3.6272633785e-009;-5.3945889533e-008;-2.1102550818e-008;-5.1031847192e-008;-6.9296646643e-008;
6.8731445313e+001;-4.5577241536e-008;3.6037492990e-009;-5.3947836420e-008;-2.1104293424e-008;-5.1027267745e-008;-6.9314346263e-008;
6.8735351563e+001;-4.5613965938e-008;3.5512228713e-009;-5.3963614022e-008;-2.1129260119e-008;-5.1043762994e-008;-6.9349326282e-008;
6.8739257813e+001;-4.5602497778e-008;3.5462384140e-009;-5.3972286196e-008;-2.1138625073e-008;-5.1052321481e-008;-6.9360012844e-008;
6.8743164063e+001;-4.5610498489e-008;3.5774636586e-009;-5.3977739611e-008;-2.1128835570e-008;-5.1061554984e-008;-6.9336522301e-008;
6.8747070313e+001;-4.5652139846e-008;3.5683889177e-009;-5.4000427241e-008;-2.1145577733e-008;-5.1089291020e-008;-6.9359920474e-008;
6.8751953125e+001;-4.5638707036e-008;3.5142528887e-009;-5.4030266483e-008;-2.1189253019e-008;-5.1114103172e-008;-6.9413211179e-008;
6.8755859375e+001;-4.5615863087e-008;3.5204443805e-009;-5.4032682328e-008;-2.1192873234e-008;-5.1088086650e-008;-6.9415222015e-008;
6.8759765625e+001;-4.5596799225e-008;3.5856890790e-009;-5.4004093641e-008;-2.1132523287e-008;-5.1049909189e-008;-6.9375097667e-008;
6.8763671875e+001;-4.5568189222e-008;3.6111924562e-009;-5.3972890157e-008;-2.1094056279e-008;-5.1050065508e-008;-6.9340629238e-008;
6.8767578125e+001;-4.5599033882e-008;3.5747815819e-009;-5.3994213545e-008;-2.1105567072e-008;-5.1095504716e-008;-6.9366763000e-008;
6.8771484375e+001;-4.5646373792e-008;3.5450538061e-009;-5.4020233620e-008;-2.1132567696e-008;-5.1105274679e-008;-6.9386004498e-008;
6.8775390625e+001;-4.5609070298e-008;3.5622198524e-009;-5.4024926754e-008;-2.1129908490e-008;-5.1103775434e-008;-6.9381734136e-008;
6.8779296875e+001;-4.5589580111e-008;3.5786036356e-009;-5.3989229087e-008;-2.1123225835e-008;-5.1074206198e-008;-6.9359963106e-008;
6.8783203125e+001;-4.5568366858e-008;3.5950769028e-009;-5.3988156168e-008;-2.1094056279e-008;-5.1073222096e-008;-6.9370429401e-008;
6.8787109375e+001;-4.5582940089e-008;3.5923723996e-009;-5.4010062200e-008;-2.1097140035e-008;-5.1092822417e-008;-6.9391234092e-008;
6.8791992188e+001;-4.5590940800e-008;3.5801013265e-009;-5.4043209019e-008;-2.1107087633e-008;-5.1134399826e-008;-6.9400023506e-008;
6.8795898438e+001;-4.5568210538e-008;3.5783132013e-009;-5.4035833585e-008;-2.1101588032e-008;-5.1121769928e-008;-6.9379950673e-008;
6.8799804688e+001;-4.5592642550e-008;3.5822917965e-009;-5.4025640850e-008;-2.1089743285e-008;-5.1128541401e-008;-6.9372994460e-008;
6.8803710938e+001;-4.5612623012e-008;3.5915006524e-009;-5.4029730023e-008;-2.1083730317e-008;-5.1136968438e-008;-6.9375566625e-008;
6.8807617188e+001;-4.5595324849e-008;3.6253187119e-009;-5.4023697516e-008;-2.1072375844e-008;-5.1107374333e-008;-6.9369065159e-008;
6.8811523438e+001;-4.5556632244e-008;3.5930205478e-009;-5.4030291352e-008;-2.1085339696e-008;-5.1111218369e-008;-6.9372639189e-008;
6.8815429688e+001;-4.5545032634e-008;3.5779330609e-009;-5.4030692809e-008;-2.1091150160e-008;-5.1108983712e-008;-6.9373356837e-008;
6.8819335938e+001;-4.5574914509e-008;3.6067222542e-009;-5.4027562868e-008;-2.1077761758e-008;-5.1122349021e-008;-6.9362421584e-008;
6.8823242188e+001;-4.5583945507e-008;3.5995919578e-009;-5.4058677534e-008;-2.1099801017e-008;-5.1134286139e-008;-6.9389336943e-008;
6.8827148438e+001;-4.5572367213e-008;3.6156853067e-009;-5.4036416230e-008;-2.1081762114e-008;-5.1092666098e-008;-6.9369171740e-008;
6.8831054688e+001;-4.5563158579e-008;3.6115725965e-009;-5.4027474050e-008;-2.1072128931e-008;-5.1093202558e-008;-6.9355429844e-008;
6.8835937500e+001;-4.5565393236e-008;3.5849068158e-009;-5.4050854459e-008;-2.1083394586e-008;-5.1121030964e-008;-6.9373754741e-008;
6.8839843750e+001;-4.5600330623e-008;3.5773073392e-009;-5.4068422628e-008;-2.1091329572e-008;-5.1128029810e-008;-6.9380192258e-008;
6.8843750000e+001;-4.5588794961e-008;3.5682548027e-009;-5.4058297394e-008;-2.1108293780e-008;-5.1114884769e-008;-6.9390807766e-008;
6.8847656250e+001;-4.5560387463e-008;3.5865161951e-009;-5.4048708620e-008;-2.1104092696e-008;-5.1078586694e-008;-6.9368439881e-008;
6.8851562500e+001;-4.5604419796e-008;3.5709371016e-009;-5.4046985554e-008;-2.1104918702e-008;-5.1094119158e-008;-6.9380128309e-008;
6.8855468750e+001;-4.5606430632e-008;3.5888854111e-009;-5.4050072862e-008;-2.1105678982e-008;-5.1094431797e-008;-6.9388484292e-008;
6.8859375000e+001;-4.5575518470e-008;3.6075937793e-009;-5.4042249786e-008;-2.1098861325e-008;-5.1094993125e-008;-6.9370180711e-008;
6.8863281250e+001;-4.5569798601e-008;3.5778213725e-009;-5.4028905794e-008;-2.1107512183e-008;-5.1106614052e-008;-6.9359764154e-008;
6.8867187500e+001;-4.5598877563e-008;3.5791400954e-009;-5.4020969031e-008;-2.1099889835e-008;-5.1113879351e-008;-6.9360950761e-008;
6.8871093750e+001;-4.5613941069e-008;3.5814200494e-009;-5.4007447403e-008;-2.1105030612e-008;-5.1098925979e-008;-6.9363835564e-008;
6.8875976563e+001;-4.5587253084e-008;3.5879244020e-009;-5.4005077743e-008;-2.1109165971e-008;-5.1093831388e-008;-6.9363522925e-008;
6.8879882813e+001;-4.5571496798e-008;3.5880585170e-009;-5.3986635606e-008;-2.1100605707e-008;-5.1086498587e-008;-6.9359941790e-008;
6.8883789063e+001;-4.5594273246e-008;3.5695064682e-009;-5.3992337712e-008;-2.1123314653e-008;-5.1071054941e-008;-6.9388555346e-008;
6.8887695313e+001;-4.5596284082e-008;3.5802354414e-009;-5.3981452197e-008;-2.1117973148e-008;-5.1067789997e-008;-6.9369015421e-008;
6.8891601563e+001;-4.5591097120e-008;3.5948086730e-009;-5.3974744674e-008;-2.1101454806e-008;-5.1077446273e-008;-6.9358264909e-008;
6.8895507813e+001;-4.5598117282e-008;3.5867397941e-009;-5.3965784730e-008;-2.1110931669e-008;-5.1076352037e-008;-6.9358421229e-008;
6.8899414063e+001;-4.5605737853e-008;3.5677629739e-009;-5.3968197022e-008;-2.1111937087e-008;-5.1071076257e-008;-6.9370962308e-008;
6.8903320313e+001;-4.5608310018e-008;3.5583753721e-009;-5.3965223401e-008;-2.1125773131e-008;-5.1066738394e-008;-6.9383659707e-008;
6.8907226563e+001;-4.5612019051e-008;3.5588447744e-009;-5.3971618286e-008;-2.1140637685e-008;-5.1063498319e-008;-6.9392442015e-008;
6.8911132813e+001;-4.5595033527e-008;3.5676512855e-009;-5.3951769274e-008;-2.1122867011e-008;-5.1052971628e-008;-6.9371232314e-008;
6.8915039063e+001;-4.5602497778e-008;3.5680536303e-009;-5.3957670332e-008;-2.1122554372e-008;-5.1050086824e-008;-6.9375765577e-008;
6.8919921875e+001;-4.5600710763e-008;3.5671818832e-009;-5.3955972135e-008;-2.1099308967e-008;-5.1060482065e-008;-6.9356950405e-008;
6.8923828125e+001;-4.5610992316e-008;3.5256746411e-009;-5.3980780734e-008;-2.1147499751e-008;-5.1078341556e-008;-6.9402659619e-008;
6.8927734375e+001;-4.5577753127e-008;3.5821352551e-009;-5.3954920531e-008;-2.1116385085e-008;-5.1036451509e-008;-6.9371296263e-008;
6.8931640625e+001;-4.5549167993e-008;3.6000167292e-009;-5.3942404321e-008;-2.1081024926e-008;-5.1051966210e-008;-6.9332315888e-008;
6.8935546875e+001;-4.5585174746e-008;3.5735745474e-009;-5.3950092394e-008;-2.1092423808e-008;-5.1066315621e-008;-6.9353838228e-008;
6.8939453125e+001;-4.5603393062e-008;3.5743343840e-009;-5.3968754798e-008;-2.1123270244e-008;-5.1082697183e-008;-6.9373648159e-008;
6.8943359375e+001;-4.5578133268e-008;3.5932663511e-009;-5.3965113267e-008;-2.1118710336e-008;-5.1067967632e-008;-6.9354577192e-008;
6.8947265625e+001;-4.5580929253e-008;3.5771954288e-009;-5.3961848323e-008;-2.1106663084e-008;-5.1045550009e-008;-6.9356033805e-008;
6.8951171875e+001;-4.5614768851e-008;3.5669585063e-009;-5.3981764836e-008;-2.1109926251e-008;-5.1082160724e-008;-6.9361348665e-008;
6.8955078125e+001;-4.5577866814e-008;3.5446736657e-009;-5.3981853654e-008;-2.1139364037e-008;-5.1052925443e-008;-6.9388015334e-008;
6.8959960938e+001;-4.5553615990e-008;3.5747815819e-009;-5.3982098791e-008;-2.1140301953e-008;-5.1060236927e-008;-6.9393763624e-008;
6.8963867188e+001;-4.5582648767e-008;3.5716523072e-009;-5.3997119664e-008;-2.1163794273e-008;-5.1078764329e-008;-6.9380483581e-008;
6.8967773438e+001;-4.5603815835e-008;3.5609233340e-009;-5.4013817419e-008;-2.1120520444e-008;-5.1101743281e-008;-6.9379566980e-008;
6.8971679688e+001;-4.5581508346e-008;3.5842362411e-009;-5.4008697958e-008;-2.1098102820e-008;-5.1093987707e-008;-6.9371814959e-008;
6.8975585938e+001;-4.5562956075e-008;3.5956579936e-009;-5.4006640937e-008;-2.1114709980e-008;-5.1072664320e-008;-6.9371971279e-008;
6.8979492188e+001;-4.5587746911e-008;3.5755862715e-009;-5.4008786776e-008;-2.1120564853e-008;-5.1056638029e-008;-6.9370848621e-008;
6.8983398438e+001;-4.5591725950e-008;3.5706688717e-009;-5.4024614116e-008;-2.1119134885e-008;-5.1054243499e-008;-6.9366556943e-008;
6.8987304688e+001;-4.5562487117e-008;3.5995919578e-009;-5.4012318174e-008;-2.1090725610e-008;-5.1050331962e-008;-6.9328450536e-008;
6.8991210938e+001;-4.5559605866e-008;3.6121312608e-009;-5.4034156705e-008;-2.1104048287e-008;-5.1072216678e-008;-6.9346441478e-008;
6.8995117188e+001;-4.5553100847e-008;3.5904501594e-009;-5.4042093467e-008;-2.1128746752e-008;-5.1077758911e-008;-6.9362087629e-008;
6.8999023438e+001;-4.5548876670e-008;3.6062528519e-009;-5.4028390650e-008;-2.1101275394e-008;-5.1088800745e-008;-6.9343471409e-008;
6.9003906250e+001;-4.5548986805e-008;3.6236424972e-009;-5.4012520678e-008;-2.1065893918e-008;-5.1076842311e-008;-6.9313472295e-008;
6.9007812500e+001;-4.5555225370e-008;3.5981166935e-009;-5.4038917341e-008;-2.1104717973e-008;-5.1061867623e-008;-6.9365327704e-008;
6.9011718750e+001;-4.5572882357e-008;3.6058505071e-009;-5.4037396779e-008;-2.1116900228e-008;-5.1052143846e-008;-6.9356566712e-008;
6.9015625000e+001;-4.5575607288e-008;3.6140088699e-009;-5.4034313024e-008;-2.1102952275e-008;-5.1066560758e-008;-6.9334483044e-008;
6.9019531250e+001;-4.5582201125e-008;3.5780225449e-009;-5.4045891318e-008;-2.1126354000e-008;-5.1075925711e-008;-6.9378337741e-008;
6.9023437500e+001;-4.5573017360e-008;3.5702887313e-009;-5.4052396337e-008;-2.1131629779e-008;-5.1084398933e-008;-6.9387056101e-008;
6.9027343750e+001;-4.5569372276e-008;3.6049787600e-009;-5.4030245167e-008;-2.1123494065e-008;-5.1060549566e-008;-6.9343535358e-008;
6.9031250000e+001;-4.5549970906e-008;3.6456813124e-009;-5.4014130058e-008;-2.1084735735e-008;-5.1045841332e-008;-6.9304533667e-008;
6.9035156250e+001;-4.5519684022e-008;3.6420380045e-009;-5.3997677441e-008;-2.1068910172e-008;-5.1040675686e-008;-6.9331782981e-008;
6.9039062500e+001;-4.5545746730e-008;3.5907854468e-009;-5.4012119222e-008;-2.1109926251e-008;-5.1067388540e-008;-6.9391077773e-008;
6.9043945313e+001;-4.5580971886e-008;3.5699758705e-009;-5.4028166829e-008;-2.1146270512e-008;-5.1065846662e-008;-6.9402432246e-008;
6.9047851563e+001;-4.5552049244e-008;3.5935123766e-009;-5.4008275185e-008;-2.1125103444e-008;-5.1046466609e-008;-6.9380014622e-008;
6.9051757813e+001;-4.5548631533e-008;3.6121758917e-009;-5.4014869022e-008;-2.1102863457e-008;-5.1064503737e-008;-6.9364752164e-008;
6.9055664063e+001;-4.5558085304e-008;3.6006648774e-009;-5.4033353791e-008;-2.1110976078e-008;-5.1063633322e-008;-6.9375836631e-008;
6.9059570313e+001;-4.5597310816e-008;3.5777767415e-009;-5.4054051901e-008;-2.1144861861e-008;-5.1041482152e-008;-6.9404890723e-008;
6.9063476563e+001;-4.5579184871e-008;3.5931546627e-009;-5.4053693077e-008;-2.1158585994e-008;-5.1054556138e-008;-6.9400670100e-008;
6.9067382813e+001;-4.5548699035e-008;3.6247376212e-009;-5.4042651243e-008;-2.1134155759e-008;-5.1052232664e-008;-6.9387994017e-008;
6.9071289063e+001;-4.5568256724e-008;3.6215861421e-009;-5.4035208308e-008;-2.1115358351e-008;-5.1020268899e-008;-6.9389223256e-008;
6.9075195313e+001;-4.5559044537e-008;3.6077503207e-009;-5.4029797525e-008;-2.1139877404e-008;-5.0977444488e-008;-6.9404492820e-008;
6.9079101563e+001;-4.5538751436e-008;3.6031235773e-009;-5.4020521389e-008;-2.1137218198e-008;-5.0971209475e-008;-6.9386473456e-008;
6.9083984375e+001;-4.5539064075e-008;3.5880807214e-009;-5.4036370045e-008;-2.1155166507e-008;-5.0976101562e-008;-6.9410482695e-008;
6.9087890625e+001;-4.5558309125e-008;3.5758096484e-009;-5.4042427422e-008;-2.1165849518e-008;-5.0971028287e-008;-6.9416898896e-008;
6.9091796875e+001;-4.5581153074e-008;3.5725016279e-009;-5.4049333897e-008;-2.1164375141e-008;-5.0972996490e-008;-6.9416067561e-008;
6.9095703125e+001;-4.5596127762e-008;3.5625997707e-009;-5.4044594577e-008;-2.1166229658e-008;-5.0969845233e-008;-6.9427599669e-008;
6.9099609375e+001;-4.5563872675e-008;3.5824705424e-009;-5.4053536758e-008;-2.1156976615e-008;-5.0964303000e-008;-6.9426441485e-008;
6.9103515625e+001;-4.5551157513e-008;3.5886396077e-009;-5.4043479025e-008;-2.1141822515e-008;-5.0909068960e-008;-6.9415243331e-008;
6.9107421875e+001;-4.5557168704e-008;3.5687688360e-009;-5.4042537556e-008;-2.1154070495e-008;-5.0931042495e-008;-6.9427400717e-008;
6.9111328125e+001;-4.5631509238e-008;3.5105873764e-009;-5.4076849665e-008;-2.1209547896e-008;-5.1002658097e-008;-6.9470139863e-008;
6.9115234375e+001;-4.5598540055e-008;3.5500604678e-009;-5.4055568910e-008;-2.1181318033e-008;-5.0978719912e-008;-6.9439138883e-008;
6.9119140625e+001;-4.5553793626e-008;3.5885949767e-009;-5.4031431773e-008;-2.1140882822e-008;-5.0990049516e-008;-6.9385556856e-008;
6.9123046875e+001;-4.5555132999e-008;3.5822023126e-009;-5.4043297837e-008;-2.1136211004e-008;-5.1046377791e-008;-6.9393649937e-008;
6.9127929688e+001;-4.5566199702e-008;3.5690819189e-009;-5.4038672204e-008;-2.1156351337e-008;-5.1050065508e-008;-6.9416827841e-008;
6.9131835938e+001;-4.5568544493e-008;3.5681431143e-009;-5.4054922316e-008;-2.1187799959e-008;-5.1093561382e-008;-6.9390161173e-008;
6.9135742188e+001;-4.5561684203e-008;3.5963731992e-009;-5.4040391717e-008;-2.1135384998e-008;-5.1084910524e-008;-6.9382430468e-008;
6.9139648438e+001;-4.5520579306e-008;3.6456364594e-009;-5.4005546701e-008;-2.1090121649e-008;-5.1076998631e-008;-6.9351251852e-008;
6.9143554688e+001;-4.5527329462e-008;3.6255198843e-009;-5.4017974094e-008;-2.1095285518e-008;-5.1120718325e-008;-6.9357035670e-008;
6.9147460938e+001;-4.5537277060e-008;3.6037270945e-009;-5.4010509842e-008;-2.1101051573e-008;-5.1146379576e-008;-6.9360702071e-008;
6.9151367188e+001;-4.5548496530e-008;3.5911429386e-009;-5.4026735086e-008;-2.1120051485e-008;-5.1181000771e-008;-6.9395014179e-008;
6.9155273438e+001;-4.5534569892e-008;3.6400038539e-009;-5.4014307693e-008;-2.1081696389e-008;-5.1202437845e-008;-6.9338888409e-008;
6.9159179688e+001;-4.5482291711e-008;3.6483411847e-009;-5.3988649995e-008;-2.1070610146e-008;-5.1177583060e-008;-6.9339762376e-008;
6.9163085938e+001;-4.5516266312e-008;3.6176075469e-009;-5.3996984661e-008;-2.1089027413e-008;-5.1198323803e-008;-6.9355877486e-008;
6.9167968750e+001;-4.5491120204e-008;3.6378358104e-009;-5.3983463033e-008;-2.1066876243e-008;-5.1203578266e-008;-6.9328649488e-008;
6.9171875000e+001;-4.5481350242e-008;3.6524985259e-009;-5.3964175351e-008;-2.1032656505e-008;-5.1207667440e-008;-6.9321522744e-008;
6.9175781250e+001;-4.5513381508e-008;3.6246705637e-009;-5.3984781090e-008;-2.1071302925e-008;-5.1202505347e-008;-6.9364077149e-008;
6.9179687500e+001;-4.5530590853e-008;3.6250282776e-009;-5.3986635606e-008;-2.1078543355e-008;-5.1202505347e-008;-6.9354712195e-008;
6.9183593750e+001;-4.5538079974e-008;3.5978708901e-009;-5.3986234150e-008;-2.1088133906e-008;-5.1194792405e-008;-6.9380639900e-008;
6.9187500000e+001;-4.5520689440e-008;3.6083092070e-009;-5.3980400594e-008;-2.1083215174e-008;-5.1193428163e-008;-6.9372639189e-008;
6.9191406250e+001;-4.5520913261e-008;3.6421050620e-009;-5.3979238857e-008;-2.1063769395e-008;-5.1185786276e-008;-6.9345638565e-008;
6.9195312500e+001;-4.5537277060e-008;3.6384393276e-009;-5.3977114334e-008;-2.1075639012e-008;-5.1191999972e-008;-6.9331804298e-008;
6.9199218750e+001;-4.5556340922e-008;3.5902041340e-009;-5.3999624328e-008;-2.1129126893e-008;-5.1208338903e-008;-6.9371118627e-008;
6.9203125000e+001;-4.5490626377e-008;3.5888632066e-009;-5.3940034661e-008;-2.1098102820e-008;-5.1156906267e-008;-6.9368795153e-008;
6.9207031250e+001;-4.5473708354e-008;3.6158194217e-009;-5.3928076227e-008;-2.1072263934e-008;-5.1143764779e-008;-6.9356794086e-008;
6.9211914063e+001;-4.5457593245e-008;3.6101643897e-009;-5.3905164776e-008;-2.1051409504e-008;-5.1111754829e-008;-6.9341389519e-008;
6.9215820313e+001;-4.5476792110e-008;3.6015366245e-009;-5.3904607000e-008;-2.1063412348e-008;-5.1126171741e-008;-6.9344856968e-008;
6.9219726563e+001;-4.5502609680e-008;3.5900700190e-009;-5.3920430787e-008;-2.1079952006e-008;-5.1163098647e-008;-6.9374138434e-008;
6.9223632813e+001;-4.5509313651e-008;3.5928418018e-009;-5.3909658959e-008;-2.1084423096e-008;-5.1148660418e-008;-6.9367878552e-008;
6.9227539063e+001;-4.5487006162e-008;3.5981391200e-009;-5.3896044960e-008;-2.1090301061e-008;-5.1129145362e-008;-6.9372170231e-008;
6.9231445313e+001;-4.5464989995e-008;3.6098961598e-009;-5.3881070272e-008;-2.1097967817e-008;-5.1120874645e-008;-6.9365086119e-008;
6.9235351563e+001;-4.5481417743e-008;3.5821576816e-009;-5.3892851071e-008;-2.1091462798e-008;-5.1143608459e-008;-6.9366087985e-008;
